garment_path,split,garment_id,max_token_length,drape_failed,has_digit_in_panel_name,panel_count
garments_5000_28/default_body/rand_2Z6J61PJQE,train,rand_2Z6J61PJQE,149,False,False,4
garments_5000_28/default_body/rand_QL2ZDI3O8X,train,rand_QL2ZDI3O8X,189,False,False,4
garments_5000_28/default_body/rand_TJURMYPPCO,train,rand_TJURMYPPCO,659,False,True,14
garments_5000_28/default_body/rand_3LF834ZPHE,train,rand_3LF834ZPHE,1077,False,True,18
garments_5000_28/default_body/rand_KHLHQR4NYB,train,rand_KHLHQR4NYB,902,False,False,10
garments_5000_28/default_body/rand_16XCW7HR8P,train,rand_16XCW7HR8P,349,False,False,4
garments_5000_28/default_body/rand_EF4DRJSNML,train,rand_EF4DRJSNML,393,False,False,10
garments_5000_28/default_body/rand_FGTKM4IN1M,train,rand_FGTKM4IN1M,603,False,False,10
garments_5000_28/default_body/rand_XDQU6O27JI,train,rand_XDQU6O27JI,970,False,True,20
garments_5000_28/default_body/rand_6J4DYSN4DS,train,rand_6J4DYSN4DS,531,False,False,12
garments_5000_28/default_body/rand_UPWSVUZL6P,train,rand_UPWSVUZL6P,662,False,False,10
garments_5000_28/default_body/rand_FUPXRRS1TP,train,rand_FUPXRRS1TP,1303,False,True,26
garments_5000_28/default_body/rand_IV93LJR2WO,train,rand_IV93LJR2WO,762,False,False,14
garments_5000_28/default_body/rand_5MELA2NRIT,train,rand_5MELA2NRIT,293,False,False,6
garments_5000_28/default_body/rand_Z82NKI2EZZ,train,rand_Z82NKI2EZZ,1009,False,True,10
garments_5000_28/default_body/rand_HWL69W91FX,train,rand_HWL69W91FX,898,False,True,12
garments_5000_28/default_body/rand_9BS8LXFHGU,train,rand_9BS8LXFHGU,276,False,False,4
garments_5000_28/default_body/rand_2C8JHRTMTE,train,rand_2C8JHRTMTE,619,False,False,8
garments_5000_28/default_body/rand_EVKICQ18Y7,train,rand_EVKICQ18Y7,571,False,False,8
garments_5000_28/default_body/rand_PQ3060LFRT,train,rand_PQ3060LFRT,586,False,False,10
garments_5000_28/default_body/rand_8RG5EL0D7H,train,rand_8RG5EL0D7H,699,False,False,16
garments_5000_28/default_body/rand_SLGQ747BD6,train,rand_SLGQ747BD6,271,False,False,4
garments_5000_28/default_body/rand_FWVI6XYB13,train,rand_FWVI6XYB13,605,False,False,16
garments_5000_28/default_body/rand_WRKDQ5SSEN,train,rand_WRKDQ5SSEN,617,False,False,12
garments_5000_28/default_body/rand_HEUL1S74KY,train,rand_HEUL1S74KY,370,False,True,6
garments_5000_28/default_body/rand_0K1NOUPO68,train,rand_0K1NOUPO68,786,False,False,12
garments_5000_28/default_body/rand_KZT4I3QJNI,train,rand_KZT4I3QJNI,154,False,False,4
garments_5000_28/default_body/rand_Z3BMUDA3AZ,train,rand_Z3BMUDA3AZ,689,False,True,15
garments_5000_28/default_body/rand_O0G7GMVWHT,train,rand_O0G7GMVWHT,699,False,False,12
garments_5000_28/default_body/rand_5NVRG4Q4EI,train,rand_5NVRG4Q4EI,958,False,False,18
garments_5000_28/default_body/rand_G5SCRO571Z,train,rand_G5SCRO571Z,413,False,False,8
garments_5000_28/default_body/rand_0S2PZU9CFS,train,rand_0S2PZU9CFS,712,False,False,16
garments_5000_28/default_body/rand_I2PXVFRGR3,train,rand_I2PXVFRGR3,666,False,False,10
garments_5000_28/default_body/rand_2IEQ2K5FX9,train,rand_2IEQ2K5FX9,474,False,False,10
garments_5000_28/default_body/rand_J98ME9Z9KG,train,rand_J98ME9Z9KG,1287,False,True,28
garments_5000_28/default_body/rand_IBA0Q6IZ0I,train,rand_IBA0Q6IZ0I,154,False,False,4
garments_5000_28/default_body/rand_14B1QRG5R6,train,rand_14B1QRG5R6,594,False,False,8
garments_5000_28/default_body/rand_TGQTPOHWBQ,train,rand_TGQTPOHWBQ,756,False,False,16
garments_5000_28/default_body/rand_435EU0HGRQ,train,rand_435EU0HGRQ,1132,False,False,22
garments_5000_28/default_body/rand_IVF6ON2YWS,train,rand_IVF6ON2YWS,753,False,False,10
garments_5000_28/default_body/rand_MLZE7ZQW9T,train,rand_MLZE7ZQW9T,272,False,False,4
garments_5000_28/default_body/rand_WPYQEIUQ4U,train,rand_WPYQEIUQ4U,441,False,False,8
garments_5000_28/default_body/rand_PSMP2CJ6KG,train,rand_PSMP2CJ6KG,149,False,False,4
garments_5000_28/default_body/rand_6PX4FLM9AI,train,rand_6PX4FLM9AI,187,False,False,2
garments_5000_28/default_body/rand_HTM14M4GCK,train,rand_HTM14M4GCK,743,False,False,18
garments_5000_28/default_body/rand_XT5RJ3GOJZ,train,rand_XT5RJ3GOJZ,480,False,True,8
garments_5000_28/default_body/rand_PHJYC8RJY6,train,rand_PHJYC8RJY6,928,False,False,18
garments_5000_28/default_body/rand_WFCT6FLZ2B,train,rand_WFCT6FLZ2B,809,False,False,10
garments_5000_28/default_body/rand_8YZDOZXB5I,train,rand_8YZDOZXB5I,662,False,False,12
garments_5000_28/default_body/rand_WQZWE667UU,train,rand_WQZWE667UU,271,False,False,4
garments_5000_28/default_body/rand_RYQBVY65RS,train,rand_RYQBVY65RS,613,False,False,10
garments_5000_28/default_body/rand_KC6B3R6P6M,train,rand_KC6B3R6P6M,188,False,False,4
garments_5000_28/default_body/rand_1RMRAJ1S6U,train,rand_1RMRAJ1S6U,494,False,False,6
garments_5000_28/default_body/rand_HDWO2NUKDY,train,rand_HDWO2NUKDY,306,False,False,8
garments_5000_28/default_body/rand_PCAP8HH4BP,train,rand_PCAP8HH4BP,1205,False,True,24
garments_5000_28/default_body/rand_ZJYTM904PI,train,rand_ZJYTM904PI,960,False,False,16
garments_5000_28/default_body/rand_R4F6SOEZ2N,train,rand_R4F6SOEZ2N,318,False,False,4
garments_5000_28/default_body/rand_VIHLHXSPMD,train,rand_VIHLHXSPMD,979,False,False,18
garments_5000_28/default_body/rand_9EFCM6SCZ0,train,rand_9EFCM6SCZ0,274,False,False,4
garments_5000_28/default_body/rand_7NKVZTHF5E,train,rand_7NKVZTHF5E,959,False,False,18
garments_5000_28/default_body/rand_YQSIZFFTWF,train,rand_YQSIZFFTWF,159,False,False,4
garments_5000_28/default_body/rand_2PCT1Z4V3S,train,rand_2PCT1Z4V3S,355,False,True,8
garments_5000_28/default_body/rand_BKY0MPY5TA,train,rand_BKY0MPY5TA,664,False,False,12
garments_5000_28/default_body/rand_48R2P6K7O7,train,rand_48R2P6K7O7,837,False,False,14
garments_5000_28/default_body/rand_YS6HLMRC6K,train,rand_YS6HLMRC6K,826,False,False,20
garments_5000_28/default_body/rand_4OKZT780TA,train,rand_4OKZT780TA,502,False,True,10
garments_5000_28/default_body/rand_SKFBPAHEFB,train,rand_SKFBPAHEFB,1100,False,True,14
garments_5000_28/default_body/rand_7IIC50OJAT,train,rand_7IIC50OJAT,741,False,False,16
garments_5000_28/default_body/rand_GYAIC5CHKI,train,rand_GYAIC5CHKI,659,False,False,10
garments_5000_28/default_body/rand_1PGT2TD9N1,train,rand_1PGT2TD9N1,506,False,False,12
garments_5000_28/default_body/rand_7UEFDBT9P2,train,rand_7UEFDBT9P2,1278,False,True,20
garments_5000_28/default_body/rand_KJOGYQ63RO,train,rand_KJOGYQ63RO,704,False,False,18
garments_5000_28/default_body/rand_D656N757RC,train,rand_D656N757RC,1060,False,False,14
garments_5000_28/default_body/rand_VFYB6UN7J8,train,rand_VFYB6UN7J8,60,False,False,2
garments_5000_28/default_body/rand_ZBERD6ZJ5X,train,rand_ZBERD6ZJ5X,174,False,False,4
garments_5000_28/default_body/rand_XLTOX0KSGE,train,rand_XLTOX0KSGE,436,False,True,6
garments_5000_28/default_body/rand_RPVROVD098,train,rand_RPVROVD098,171,False,False,4
garments_5000_28/default_body/rand_XRESN0A5R8,train,rand_XRESN0A5R8,1359,False,True,20
garments_5000_28/default_body/rand_YM0W2GAIOY,train,rand_YM0W2GAIOY,925,False,True,16
garments_5000_28/default_body/rand_QKO30ITEHY,train,rand_QKO30ITEHY,496,False,False,12
garments_5000_28/default_body/rand_XH1D3X1RZV,train,rand_XH1D3X1RZV,179,False,False,4
garments_5000_28/default_body/rand_C3HLKB7CPM,train,rand_C3HLKB7CPM,559,False,False,8
garments_5000_28/default_body/rand_UTBQ1EX6HL,train,rand_UTBQ1EX6HL,187,False,False,2
garments_5000_28/default_body/rand_4VXZMYBXYV,train,rand_4VXZMYBXYV,670,False,True,9
garments_5000_28/default_body/rand_JVD8HX7AVP,train,rand_JVD8HX7AVP,508,False,False,12
garments_5000_28/default_body/rand_20CCZYPC3Z,train,rand_20CCZYPC3Z,438,False,False,6
garments_5000_28/default_body/rand_GBLEDTK607,train,rand_GBLEDTK607,1030,False,False,18
garments_5000_28/default_body/rand_DHMVUTTAMR,train,rand_DHMVUTTAMR,438,False,False,6
garments_5000_28/default_body/rand_R12HMWKYA8,train,rand_R12HMWKYA8,1420,False,False,22
garments_5000_28/default_body/rand_3N2N51VP5B,train,rand_3N2N51VP5B,648,False,False,12
garments_5000_28/default_body/rand_3E1IJNPUFL,train,rand_3E1IJNPUFL,362,False,False,10
garments_5000_28/default_body/rand_3VF2E9GXCU,train,rand_3VF2E9GXCU,1240,False,True,20
garments_5000_28/default_body/rand_6ZDFMJYXQ0,train,rand_6ZDFMJYXQ0,1389,False,False,22
garments_5000_28/default_body/rand_UI8YDG9DUL,train,rand_UI8YDG9DUL,461,False,False,6
garments_5000_28/default_body/rand_WSK5VNDHYL,train,rand_WSK5VNDHYL,1098,False,True,16
garments_5000_28/default_body/rand_DGSZ7UGYKM,train,rand_DGSZ7UGYKM,469,False,False,6
garments_5000_28/default_body/rand_0OX9DQ9D4W,train,rand_0OX9DQ9D4W,1059,False,False,14
garments_5000_28/default_body/rand_KAMVV702VO,train,rand_KAMVV702VO,428,False,False,6
garments_5000_28/default_body/rand_1E342UIV4D,train,rand_1E342UIV4D,938,False,False,20
garments_5000_28/default_body/rand_UFPBG0FO1H,train,rand_UFPBG0FO1H,281,False,False,4
garments_5000_28/default_body/rand_ZZU0JT9IG5,train,rand_ZZU0JT9IG5,306,False,False,6
garments_5000_28/default_body/rand_60HJUBQ6F5,train,rand_60HJUBQ6F5,289,False,False,8
garments_5000_28/default_body/rand_Z88SHFAYIN,train,rand_Z88SHFAYIN,805,False,False,18
garments_5000_28/default_body/rand_LZVFF6H1XG,train,rand_LZVFF6H1XG,300,False,False,6
garments_5000_28/default_body/rand_U8F12IO6IN,train,rand_U8F12IO6IN,314,False,False,4
garments_5000_28/default_body/rand_LXXDY05762,train,rand_LXXDY05762,327,False,False,4
garments_5000_28/default_body/rand_BABUSWZ808,train,rand_BABUSWZ808,307,False,False,4
garments_5000_28/default_body/rand_SNF3T7U1WN,train,rand_SNF3T7U1WN,1169,False,False,18
garments_5000_28/default_body/rand_LUR1IARXLD,train,rand_LUR1IARXLD,345,False,True,6
garments_5000_28/default_body/rand_KPKEI4YGJO,train,rand_KPKEI4YGJO,183,False,False,2
garments_5000_28/default_body/rand_FX8WERS741,train,rand_FX8WERS741,593,False,False,8
garments_5000_28/default_body/rand_670R3J73XA,train,rand_670R3J73XA,277,False,False,4
garments_5000_28/default_body/rand_KDYCUTZLPO,train,rand_KDYCUTZLPO,195,False,False,4
garments_5000_28/default_body/rand_4X4B8BAECN,train,rand_4X4B8BAECN,818,False,True,12
garments_5000_28/default_body/rand_LWFVSQBTVW,train,rand_LWFVSQBTVW,662,False,False,12
garments_5000_28/default_body/rand_5W6G4GS6TQ,train,rand_5W6G4GS6TQ,1194,False,True,14
garments_5000_28/default_body/rand_386QXDW3UO,train,rand_386QXDW3UO,178,False,False,4
garments_5000_28/default_body/rand_YOF7Y8CSQ4,train,rand_YOF7Y8CSQ4,305,False,False,4
garments_5000_28/default_body/rand_70VS2O12CT,train,rand_70VS2O12CT,854,False,False,10
garments_5000_28/default_body/rand_9FDEO4PRBL,train,rand_9FDEO4PRBL,338,False,False,4
garments_5000_28/default_body/rand_XJQ7S3OAXT,train,rand_XJQ7S3OAXT,471,False,False,12
garments_5000_28/default_body/rand_MP3PQBQO1S,train,rand_MP3PQBQO1S,823,False,False,20
garments_5000_28/default_body/rand_DMOGATH653,train,rand_DMOGATH653,827,False,False,14
garments_5000_28/default_body/rand_B24RDOIFG2,train,rand_B24RDOIFG2,603,False,True,14
garments_5000_28/default_body/rand_5RZPN6E9BB,train,rand_5RZPN6E9BB,608,False,False,6
garments_5000_28/default_body/rand_NJWHJ3Y7E2,train,rand_NJWHJ3Y7E2,468,False,True,6
garments_5000_28/default_body/rand_27RI7SXNT7,train,rand_27RI7SXNT7,271,False,False,4
garments_5000_28/default_body/rand_IICPOIS3ZY,train,rand_IICPOIS3ZY,1047,False,True,14
garments_5000_28/default_body/rand_HC4MGVP9Y7,train,rand_HC4MGVP9Y7,551,False,False,14
garments_5000_28/default_body/rand_SR1E4LT6YG,train,rand_SR1E4LT6YG,337,False,False,8
garments_5000_28/default_body/rand_PZRTT1D5FP,train,rand_PZRTT1D5FP,815,False,False,14
garments_5000_28/default_body/rand_NV75WL8ZWX,train,rand_NV75WL8ZWX,302,False,False,4
garments_5000_28/default_body/rand_98CEBXBHRP,train,rand_98CEBXBHRP,1069,False,True,24
garments_5000_28/default_body/rand_GFQLXGK1UZ,train,rand_GFQLXGK1UZ,1125,False,False,20
garments_5000_28/default_body/rand_U3S6CW7X7H,train,rand_U3S6CW7X7H,760,False,False,12
garments_5000_28/default_body/rand_Y47J276SN5,train,rand_Y47J276SN5,1117,False,False,22
garments_5000_28/default_body/rand_36YOL6HLMF,train,rand_36YOL6HLMF,143,False,False,4
garments_5000_28/default_body/rand_10L7VT7HM0,train,rand_10L7VT7HM0,1283,False,True,22
garments_5000_28/default_body/rand_LZMN5M9IIL,train,rand_LZMN5M9IIL,377,False,False,8
garments_5000_28/default_body/rand_G8IMSET7IL,train,rand_G8IMSET7IL,525,False,False,10
garments_5000_28/default_body/rand_TNHAI2V95G,train,rand_TNHAI2V95G,810,False,True,16
garments_5000_28/default_body/rand_GPL7DZBKJP,train,rand_GPL7DZBKJP,1067,False,True,20
garments_5000_28/default_body/rand_HPNEXBQPLN,train,rand_HPNEXBQPLN,295,False,True,7
garments_5000_28/default_body/rand_AFTA14N09V,train,rand_AFTA14N09V,60,False,False,2
garments_5000_28/default_body/rand_JJI9IOJC3S,train,rand_JJI9IOJC3S,1175,False,True,23
garments_5000_28/default_body/rand_4H1S9ST8GO,train,rand_4H1S9ST8GO,1130,False,True,21
garments_5000_28/default_body/rand_F87ILY0OPU,train,rand_F87ILY0OPU,428,False,False,8
garments_5000_28/default_body/rand_0U237S7AQZ,train,rand_0U237S7AQZ,912,False,False,22
garments_5000_28/default_body/rand_AQWKYUREGD,train,rand_AQWKYUREGD,968,False,True,16
garments_5000_28/default_body/rand_IRSHNRZK07,train,rand_IRSHNRZK07,760,False,False,16
garments_5000_28/default_body/rand_R5LAFN0D06,train,rand_R5LAFN0D06,273,False,False,6
garments_5000_28/default_body/rand_LEHWR4S7TN,train,rand_LEHWR4S7TN,333,False,False,4
garments_5000_28/default_body/rand_SRUBE8CYDJ,train,rand_SRUBE8CYDJ,1063,False,False,20
garments_5000_28/default_body/rand_XZ3NAOVZV0,train,rand_XZ3NAOVZV0,438,False,False,6
garments_5000_28/default_body/rand_84T8CNLV7P,train,rand_84T8CNLV7P,1072,False,False,20
garments_5000_28/default_body/rand_GQBY2CDOQP,train,rand_GQBY2CDOQP,464,False,False,6
garments_5000_28/default_body/rand_5NOVGOFKL4,train,rand_5NOVGOFKL4,1601,False,False,30
garments_5000_28/default_body/rand_PFQZYX92N8,train,rand_PFQZYX92N8,65,False,False,2
garments_5000_28/default_body/rand_K7WER3JHYK,train,rand_K7WER3JHYK,317,False,False,4
garments_5000_28/default_body/rand_RVQ93WBWVM,train,rand_RVQ93WBWVM,649,False,False,10
garments_5000_28/default_body/rand_347UASDC0O,train,rand_347UASDC0O,428,False,False,6
garments_5000_28/default_body/rand_FXC9JV2XSA,train,rand_FXC9JV2XSA,428,False,False,6
garments_5000_28/default_body/rand_C3VKX5AURF,train,rand_C3VKX5AURF,811,False,False,14
garments_5000_28/default_body/rand_E6S59882AK,train,rand_E6S59882AK,271,False,False,4
garments_5000_28/default_body/rand_75FN4M7K60,train,rand_75FN4M7K60,345,False,True,6
garments_5000_28/default_body/rand_GTMWV6ZKF5,train,rand_GTMWV6ZKF5,544,False,False,12
garments_5000_28/default_body/rand_9TRDLHX8VB,train,rand_9TRDLHX8VB,1081,False,True,20
garments_5000_28/default_body/rand_AYHKD0LBMO,train,rand_AYHKD0LBMO,309,False,False,4
garments_5000_28/default_body/rand_MFCMD39KYR,train,rand_MFCMD39KYR,177,False,False,2
garments_5000_28/default_body/rand_9O88SBQ4ON,train,rand_9O88SBQ4ON,286,False,False,4
garments_5000_28/default_body/rand_305KSC5H1L,train,rand_305KSC5H1L,397,False,False,10
garments_5000_28/default_body/rand_NCSTBOV0Q4,train,rand_NCSTBOV0Q4,840,False,True,16
garments_5000_28/default_body/rand_2U5CSRWJO7,train,rand_2U5CSRWJO7,1269,False,False,18
garments_5000_28/default_body/rand_GYM2E2B3YM,train,rand_GYM2E2B3YM,896,False,True,20
garments_5000_28/default_body/rand_EAKCAB422C,train,rand_EAKCAB422C,674,False,False,10
garments_5000_28/default_body/rand_589D4TFOTC,train,rand_589D4TFOTC,663,False,False,10
garments_5000_28/default_body/rand_V3CMFOK9N3,train,rand_V3CMFOK9N3,189,False,False,2
garments_5000_28/default_body/rand_HXHT4X5KKS,train,rand_HXHT4X5KKS,1001,False,True,22
garments_5000_28/default_body/rand_D1HXWV91P4,train,rand_D1HXWV91P4,177,False,False,2
garments_5000_28/default_body/rand_TVVY2P7F6P,train,rand_TVVY2P7F6P,544,False,False,10
garments_5000_28/default_body/rand_X5KWJCQLVS,train,rand_X5KWJCQLVS,263,False,False,6
garments_5000_28/default_body/rand_MSX8CO2INZ,train,rand_MSX8CO2INZ,1043,False,False,20
garments_5000_28/default_body/rand_XBZGTQMVK8,train,rand_XBZGTQMVK8,469,False,False,8
garments_5000_28/default_body/rand_9Z0B9QYMTG,train,rand_9Z0B9QYMTG,1051,False,False,20
garments_5000_28/default_body/rand_G4VKX1BNJ0,train,rand_G4VKX1BNJ0,1119,False,False,24
garments_5000_28/default_body/rand_FGXL9V5Q12,train,rand_FGXL9V5Q12,678,False,False,10
garments_5000_28/default_body/rand_J75NZE8HPR,train,rand_J75NZE8HPR,276,False,False,4
garments_5000_28/default_body/rand_HEWGWX1U7G,train,rand_HEWGWX1U7G,727,False,False,10
garments_5000_28/default_body/rand_VW24D7A9BD,train,rand_VW24D7A9BD,993,False,False,20
garments_5000_28/default_body/rand_7X6KF898LL,train,rand_7X6KF898LL,952,False,False,16
garments_5000_28/default_body/rand_6KYLUWQTHE,train,rand_6KYLUWQTHE,469,False,False,10
garments_5000_28/default_body/rand_5JPHUE1D7N,train,rand_5JPHUE1D7N,873,False,False,16
garments_5000_28/default_body/rand_YWJXGDFNU7,train,rand_YWJXGDFNU7,1197,False,False,16
garments_5000_28/default_body/rand_1WZMSWBPYV,train,rand_1WZMSWBPYV,1151,False,False,20
garments_5000_28/default_body/rand_EGBL8UUBIG,train,rand_EGBL8UUBIG,752,False,False,22
garments_5000_28/default_body/rand_F027FSB9N0,train,rand_F027FSB9N0,598,False,False,10
garments_5000_28/default_body/rand_18Q1WDEAM3,train,rand_18Q1WDEAM3,396,False,False,8
garments_5000_28/default_body/rand_KVQ2LH85NY,train,rand_KVQ2LH85NY,475,False,True,12
garments_5000_28/default_body/rand_DXN1WNA1VV,train,rand_DXN1WNA1VV,164,False,False,4
garments_5000_28/default_body/rand_LYSSIS15BQ,train,rand_LYSSIS15BQ,582,False,False,12
garments_5000_28/default_body/rand_2JW7LN8IRY,train,rand_2JW7LN8IRY,1234,False,True,22
garments_5000_28/default_body/rand_0MTBHDCKKD,train,rand_0MTBHDCKKD,566,False,False,14
garments_5000_28/default_body/rand_0Q8TIO5WM2,train,rand_0Q8TIO5WM2,551,False,False,14
garments_5000_28/default_body/rand_0HY8QD0723,train,rand_0HY8QD0723,1025,False,False,16
garments_5000_28/default_body/rand_KM4ZVZ35OZ,train,rand_KM4ZVZ35OZ,638,False,True,15
garments_5000_28/default_body/rand_M0HAJD2248,train,rand_M0HAJD2248,434,False,False,8
garments_5000_28/default_body/rand_4ODIS2OMVY,train,rand_4ODIS2OMVY,504,False,False,12
garments_5000_28/default_body/rand_8Q5QRA620E,train,rand_8Q5QRA620E,468,False,False,8
garments_5000_28/default_body/rand_MFGH8NWPWW,train,rand_MFGH8NWPWW,69,False,False,2
garments_5000_28/default_body/rand_1X69XWJSTV,train,rand_1X69XWJSTV,313,False,False,4
garments_5000_28/default_body/rand_EBKQJ2QESP,train,rand_EBKQJ2QESP,583,False,True,12
garments_5000_28/default_body/rand_XXN0LN38F9,train,rand_XXN0LN38F9,567,False,False,14
garments_5000_28/default_body/rand_7HN7637S0M,train,rand_7HN7637S0M,283,False,False,6
garments_5000_28/default_body/rand_2AP4G9WBWS,train,rand_2AP4G9WBWS,1235,False,False,26
garments_5000_28/default_body/rand_T2GDU4TWSE,train,rand_T2GDU4TWSE,475,False,False,6
garments_5000_28/default_body/rand_KALD5DTXST,train,rand_KALD5DTXST,509,False,False,8
garments_5000_28/default_body/rand_14Y3XA23HP,train,rand_14Y3XA23HP,979,False,True,20
garments_5000_28/default_body/rand_RQ5XV1PR2V,train,rand_RQ5XV1PR2V,571,False,False,6
garments_5000_28/default_body/rand_VZ0G38XNO1,train,rand_VZ0G38XNO1,862,False,True,16
garments_5000_28/default_body/rand_ZXPVVDE9JP,train,rand_ZXPVVDE9JP,444,False,False,8
garments_5000_28/default_body/rand_J6P7HR4MSR,train,rand_J6P7HR4MSR,344,False,False,4
garments_5000_28/default_body/rand_MLVYWWFRDF,train,rand_MLVYWWFRDF,321,False,False,4
garments_5000_28/default_body/rand_75E498PLZ6,train,rand_75E498PLZ6,318,False,False,4
garments_5000_28/default_body/rand_W7MS9LQDK7,train,rand_W7MS9LQDK7,948,False,False,14
garments_5000_28/default_body/rand_56B929U9LD,train,rand_56B929U9LD,621,False,False,14
garments_5000_28/default_body/rand_VBOY1OAV15,train,rand_VBOY1OAV15,465,False,False,6
garments_5000_28/default_body/rand_UQQ206UN8O,train,rand_UQQ206UN8O,764,False,True,14
garments_5000_28/default_body/rand_STOEZP0TI9,train,rand_STOEZP0TI9,205,False,True,7
garments_5000_28/default_body/rand_260POMYL0L,train,rand_260POMYL0L,516,False,False,12
garments_5000_28/default_body/rand_RUJ1AH3WF4,train,rand_RUJ1AH3WF4,272,False,False,4
garments_5000_28/default_body/rand_XAF4E71895,train,rand_XAF4E71895,496,False,True,10
garments_5000_28/default_body/rand_LBXH0QT43M,train,rand_LBXH0QT43M,855,False,False,10
garments_5000_28/default_body/rand_8I8H6L93P3,train,rand_8I8H6L93P3,265,False,False,6
garments_5000_28/default_body/rand_3D8Z4IAW57,train,rand_3D8Z4IAW57,694,False,True,14
garments_5000_28/default_body/rand_BCG8RV01VY,train,rand_BCG8RV01VY,715,False,True,12
garments_5000_28/default_body/rand_9GSTYTODF9,train,rand_9GSTYTODF9,164,False,False,4
garments_5000_28/default_body/rand_F8UVSJCNTW,train,rand_F8UVSJCNTW,343,False,False,4
garments_5000_28/default_body/rand_X4Y9W74340,train,rand_X4Y9W74340,1555,False,True,26
garments_5000_28/default_body/rand_KTB20A2CP2,train,rand_KTB20A2CP2,369,False,False,8
